epoch,train_loss,train_acc,train_macro_f1,val_acc,val_macro_f1,val_kappa,time_s
0,0.289710028307899,0.9330449316684691,0.9327607171432309,0.808038808038808,0.8058334036144614,0.8012085642915355,202.1459310054779
1,0.053965662844016354,0.9884967063218956,0.9884666318775579,0.5386925386925387,0.5853254620469966,0.5222823057002937,186.06893682479858
2,0.0374856400449977,0.9910529938059188,0.9910613130760936,0.5317625317625317,0.513599467315355,0.5152002092374073,183.54285717010498
3,0.03122642138349068,0.993609281289942,0.9935310144242998,0.46754446754446755,0.5003710150159073,0.44865051685154855,180.53674149513245
4,0.02386013007687651,0.9943466719103333,0.9943266901949147,0.4178794178794179,0.4040378560352255,0.39715737111038374,191.35060334205627
5,0.022707946856986475,0.9945433094091043,0.9945790348109422,0.05451605451605451,0.03893479684125097,0.02082102700244559,197.19275188446045
6,0.023050075849011517,0.9942483531609478,0.9942486499238424,0.9413259413259413,0.9347716477528942,0.9392372905801736,188.2649006843567
7,0.01543658002390989,0.9958706125258087,0.9958678184100734,0.2651882651882652,0.31740575146852135,0.2390070747968197,181.13268327713013
8,0.019805990232454187,0.9946907875331826,0.9947201790645853,0.6588126588126588,0.6880815579073106,0.6466617307103135,182.335768699646
9,0.009725200070899987,0.9977386687641333,0.9977545163288682,0.917070917070917,0.9110253974555499,0.9141181785401962,188.63946747779846
10,0.009126388872007155,0.9972962343918985,0.997297173118055,0.7117117117117117,0.7206626477739483,0.7014493647403807,194.52277374267578
11,0.005491498408869492,0.9985252187592174,0.9985251560104563,0.17694617694617695,0.17789863365113232,0.14770727292167607,201.1571705341339
12,0.010273725170358055,0.9975911906400551,0.9975947021514475,0.3331023331023331,0.3174968639552066,0.30952383320140187,194.48487424850464
13,0.007485684666360887,0.9982794218857536,0.9982814388246734,0.7461307461307461,0.7752372906586096,0.7370936312898063,211.8855848312378
14,0.00930397886835601,0.9975420312653623,0.9975340659135788,0.2873642873642874,0.2906263827699666,0.26217444363359843,207.25445652008057
15,0.0058556715241621935,0.9982302625110608,0.9982525155031037,0.9785169785169785,0.9686778877254654,0.9777524096624226,198.47826051712036
16,0.0018409644096135016,0.9996558843771507,0.9996559937709988,0.9778239778239778,0.9695001974849841,0.9770345665184909,215.39882135391235
17,0.0035665270458691265,0.9991151312555304,0.9991187853555682,0.6223146223146223,0.6108817263054777,0.6089278566000018,233.8031153678894
18,0.004950191887931527,0.9986726968832956,0.9986482550159479,0.9741279741279741,0.9705038118219912,0.9732069942715726,244.01309823989868
19,0.0021733994898734082,0.9993609281289942,0.9993523836391955,0.9477939477939478,0.9425160407917457,0.9459363845124994,248.29485273361206
20,0.006972681499893906,0.9984760593845247,0.9984914894902935,0.5091245091245091,0.5338242879230962,0.4916664041868569,223.31872844696045
21,0.00419688418085845,0.9987218562579884,0.9987197999843433,0.6264726264726265,0.6662048672613541,0.613172965736761,240.49536561965942
22,0.0019244666303426278,0.9995084062530725,0.9995082380687422,0.9780549780549781,0.966544692598358,0.977273612705623,227.0950140953064
23,0.0008173175981472203,0.999803362501229,0.9998055173742141,0.9768999768999769,0.9672360219792183,0.9760778598520673,229.16418290138245
24,0.00033173652971801756,0.9999016812506145,0.9998969119625422,0.9787479787479787,0.9731255531118748,0.977991631063902,238.20415711402893
25,0.00016954387849679888,1.0,1.0,0.9794409794409794,0.9722469785941753,0.9787094611575772,259.69065260887146
26,0.00021339554218235827,0.9999016812506145,0.9999021241883571,0.9782859782859783,0.9697467071156098,0.9775135386759277,221.79999995231628
27,0.0004867157329612845,0.9999508406253073,0.9999534684890263,0.9782859782859783,0.9697656089069626,0.9775135386759277,228.80070281028748
28,0.0001633616564778901,0.9999508406253073,0.9999522313057967,0.978978978978979,0.9733310349703592,0.9782308524653813,261.2661643028259
29,0.000237774235937022,0.9999016812506145,0.9998998240987672,0.9780549780549781,0.9697015850035571,0.9772737897839232,254.25756120681763
30,0.00016763292917553458,0.9999508406253073,0.9999516557892193,0.9778239778239778,0.9681057281964551,0.9770352822597357,255.73922395706177
31,0.00021556615052021407,0.9998525218759218,0.9998513228850879,0.9775929775929776,0.969268407316425,0.9767953432530584,217.82725143432617
32,0.00013987666444570878,0.9999508406253073,0.999950469190346,0.9794409794409794,0.9722331792861589,0.9787094611575772,231.41670608520508
33,4.102171623967965e-05,1.0,1.0,0.9787479787479787,0.971574656235116,0.9779918025449112,234.03236603736877
34,4.258650270635343e-05,1.0,1.0,0.9787479787479787,0.9688967686887151,0.977991631063902,237.68465161323547
35,6.877973126095599e-05,1.0,1.0,0.9778239778239778,0.9740480613325706,0.9770345665184909,242.16962218284607
36,4.884574973395628e-05,1.0,1.0,0.9787479787479787,0.971557714624264,0.9779918025449112,240.24858903884888
37,7.620529767617132e-05,1.0,1.0,0.9785169785169785,0.9747016707241103,0.977752236314788,233.3369882106781
38,2.6116388322412866e-05,1.0,1.0,0.9785169785169785,0.9699679839271415,0.977752756349588,229.52923607826233
39,6.141190365498526e-05,1.0,1.0,0.9792099792099792,0.9753633187095846,0.9784699061110851,254.3482630252838
