filename,url,query
00000.jpg,https://thf.bing.com/th/id/OIP.m85bGVBUg1jPXXvYPW_oXgHaF-?w=230&h=185&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00001.jpg,https://thf.bing.com/th/id/OIP.j_s8aNUvx5LmSoYF0KUVfQHaHa?w=184&h=185&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00002.jpg,https://thf.bing.com/th/id/OIP.hcdJQclxj8OegTo6KM2SowHaII?w=169&h=185&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00003.jpg,https://thf.bing.com/th/id/OIP.BzxmowsuOKs7zdrWAXfhLQHaFC?w=273&h=185&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00004.jpg,https://thf.bing.com/th/id/OIP.4z39vGa_E625R3Z9soZKPQHaHa?w=146&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00005.jpg,https://thf.bing.com/th/id/OIP.FldKEMt4Xs87chjvsSQEzgAAAA?w=260&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00006.jpg,https://thf.bing.com/th/id/OIP.6zv453sPfcwWJL2EJfNeHwHaHa?w=146&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00007.jpg,https://thf.bing.com/th/id/OIP.TWM5QurOFpq_Ubk1MipJGQHaEK?w=260&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00008.jpg,https://thf.bing.com/th/id/OIP.upy6d95Y5rer7A_Ti2OR6QHaDU?w=320&h=156&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00009.jpg,https://thf.bing.com/th/id/OIP.OY4DkDUkpSztp8_Rf-bjfgHaJM?w=130&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00010.jpg,https://thf.bing.com/th/id/OIP.Ood6TAoj0363jD87V512jQHaPl?w=115&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00011.jpg,https://thf.bing.com/th/id/OIP.OqAx0wawdJZkjmxgWIlTewHaE8?w=245&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00012.jpg,https://thf.bing.com/th/id/OIP.HBKNXLdwYi8KUADEqd5AegHaHa?w=162&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
00013.jpg,https://thf.bing.com/th/id/OIP.yj-NDyIWsN9hbolS4ngAFAHaEK?w=234&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Aipan Art Uttarakhand
