filename,url,query
00000.jpg,https://thf.bing.com/th/id/OIP.uXmHDqJKhJWdwvVViDiT5gHaEK?w=302&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00001.jpg,https://thf.bing.com/th/id/OIP.GSNiqByUCa-xjveUIlf0tgHaE8?w=220&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00002.jpg,https://thf.bing.com/th/id/OIP.Jo8DNekQHG67Es8e56PAEwHaNK?w=115&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00003.jpg,https://thf.bing.com/th/id/OIP.aeS3Alp4ZDco1tPlbLtS6wHaE8?w=253&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00004.jpg,https://thf.bing.com/th/id/OIP.dftgzTsO-zAlDnTtvokSwgHaNK?w=115&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00005.jpg,https://thf.bing.com/th/id/OIP.Wo8Ym3QR32hm-pnKPANzHgHaE8?w=222&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00006.jpg,https://thf.bing.com/th/id/OIP.Af-UhnQQ1SV9xXx7GzFRBQHaEZ?w=250&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00007.jpg,https://thf.bing.com/th/id/OIP.23VdcVq7-2tztb7EX2mleQHaE6?w=224&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00008.jpg,https://thf.bing.com/th/id/OIP._soesNaQs-_-dgH3iWKVwAHaEs?w=252&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00009.jpg,https://thf.bing.com/th/id/OIP.vrGK9LAwOktFdSfkuaefQwHaE7?w=204&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00010.jpg,https://thf.bing.com/th/id/OIP.OmXTH3tr1RupA64fw2mFEgHaEW?w=273&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00011.jpg,https://thf.bing.com/th/id/OIP.5FE9qYt9fsS2oJzeqj7IZQHaHa?w=161&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Mata Ni Pachedi Gujarat
00012.jpg,https://thvnext.bing.com/th/id/OIP.uXmHDqJKhJWdwvVViDiT5gHaEK?w=302&h=180&c=7&r=0&o=5&cb=ucfimgc2&pid=1.7,Mata Ni Pachedi Gujarat
00013.jpg,https://thvnext.bing.com/th/id/OIP.GSNiqByUCa-xjveUIlf0tgHaE8?w=220&h=180&c=7&r=0&o=5&cb=ucfimgc2&pid=1.7,Mata Ni Pachedi Gujarat
00014.jpg,https://thvnext.bing.com/th/id/OIP.Jo8DNekQHG67Es8e56PAEwHaNK?w=115&h=180&c=7&r=0&o=5&cb=ucfimgc2&pid=1.7,Mata Ni Pachedi Gujarat
00015.jpg,https://thvnext.bing.com/th/id/OIP.aeS3Alp4ZDco1tPlbLtS6wHaE8?w=253&h=180&c=7&r=0&o=5&cb=ucfimgc2&pid=1.7,Mata Ni Pachedi Gujarat
