filename,url,query
00000.jpg,https://tse3.mm.bing.net/th/id/OIP.f4yq_Ly34Pofu_0rQMboqwHaFj?w=231&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00001.jpg,https://tse4.mm.bing.net/th/id/OIP.3R6L_FDaQk12bdtcGxCFpwHaFj?w=198&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00002.jpg,https://tse1.mm.bing.net/th/id/OIP.UwPqjkBAtZSTaDGWBonWegHaHp?w=167&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00003.jpg,https://tse3.mm.bing.net/th/id/OIP.rro2IxX4h2tQvuYK1h72QwHaEX?w=294&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00004.jpg,https://tse2.mm.bing.net/th/id/OIP.H4cTGlnkbIce3v2sUC4rUwHaFb?w=227&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00005.jpg,https://tse4.mm.bing.net/th/id/OIP.7ffUJd2iHx8mhn7COZK7sAHaHS?w=171&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00006.jpg,https://tse2.mm.bing.net/th/id/OIP.I6mdF-Mmkp15gGUoac-pnAHaFj?w=223&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00007.jpg,https://tse1.mm.bing.net/th/id/OIP.-uFsB2PCqz6pZkUIcpmW8QHaHa?w=167&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00008.jpg,https://tse3.mm.bing.net/th/id/OIP.YN8V8HQVBgFpini0AJrkEwHaDx?w=278&h=178&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00009.jpg,https://tse3.mm.bing.net/th/id/OIP.HHwAygSSLsLwDzQp-hkfawHaEs?w=225&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00010.jpg,https://tse1.mm.bing.net/th/id/OIP.Ez5oe_cXZ8qTCWVK2oYr7wHaEZ?w=241&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00011.jpg,https://tse1.mm.bing.net/th/id/OIP.tcQ2CV5ZrP7T5QwegYfoiwHaEf?w=236&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00012.jpg,https://tse4.mm.bing.net/th/id/OIP.yb1wPRakztiKryQbKt_CKQHaEQ?w=314&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00013.jpg,https://tse2.mm.bing.net/th/id/OIP.JDvYdKn-5cedWfQnhAwNiAHaDl?w=349&h=169&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00014.jpg,https://tse1.mm.bing.net/th/id/OIP.ZS3BCKAlz_VXHgyjg9286gHaEK?w=323&h=180&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00015.jpg,https://tse1.mm.bing.net/th/id/OIP.IRZuu9EFrXuBuO1gUT9eOwHaE7?w=306&h=203&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
00016.jpg,https://tse1.mm.bing.net/th/id/OIP.DlBtx3dTV6AiwsIQFwhqZQHaHa?w=202&h=203&c=7&r=0&o=5&pid=1.7,Cheriyal Scroll Painting Telangana
