filename,url,query
00000.jpg,https://thfvnext.bing.com/th/id/OIP.7qLUMCBgBn2lNIN98ionWgAAAA?w=115&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00001.jpg,https://thfvnext.bing.com/th/id/OIP.CwpWfVQteXNTaWFkVsH_KgHaHY?w=161&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00002.jpg,https://thfvnext.bing.com/th/id/OIP.JqMvzpAJ_jifayUs2nrb8wAAAA?w=187&h=176&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00003.jpg,https://thfvnext.bing.com/th/id/OIP.t-LmkFOw-D0bkmnSUoLpPAHaHN?w=163&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00004.jpg,https://thfvnext.bing.com/th/id/OIP.lK3Bdu1al1RdhmlQWg70UAHaHI?w=164&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00005.jpg,https://thfvnext.bing.com/th/id/OIP.FqPvs2aaYxBscHhefqa5BgHaHa?w=191&h=191&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00006.jpg,https://thfvnext.bing.com/th/id/OIP.d-ijl0hpMAUr1rbZssLzIgHaHV?w=193&h=191&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00007.jpg,https://thfvnext.bing.com/th/id/OIP.ZBI8mSfp5qUO-u3PsmkoxwHaHa?w=191&h=191&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00008.jpg,https://thfvnext.bing.com/th/id/OIP.RUF7TLnZdsi9mQagrJMB5wHaF0?w=243&h=191&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00009.jpg,https://thfvnext.bing.com/th/id/OIP.7oxhhSQOXExvbnpcx4SjAgHaJQ?w=154&h=191&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00010.jpg,https://thfvnext.bing.com/th/id/OIP.xrCrVPMVWava-v8PJ50CpgHaHP?w=183&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00011.jpg,https://thfvnext.bing.com/th/id/OIP.9RhKciQN3hndeVUgccGniAEsDG?w=271&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00012.jpg,https://thfvnext.bing.com/th/id/OIP.MQjhfPGk7jEPAIcHXO64EQHaGc?w=206&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00013.jpg,https://thfvnext.bing.com/th/id/OIP.TpNJx9ulMYMmmmEqG7C5QQHaEK?w=320&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00014.jpg,https://thfvnext.bing.com/th/id/OIP.46_7UF0WEnoZLpHQhAKnWQHaHa?w=155&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00015.jpg,https://thfvnext.bing.com/th/id/OIP.PQDsSIjcvZZPH7FEyEn3MwHaHE?w=162&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00016.jpg,https://thfvnext.bing.com/th/id/OIP.v3nBzUl6C-8oHeDJCC7JEQHaE6?w=235&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00017.jpg,https://thfvnext.bing.com/th/id/OIP.-eQCtzedM3ksCBHy1QH9xQHaIw?w=131&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00018.jpg,https://thfvnext.bing.com/th/id/OIP.UVy8Rl3ipJMMgZjGgWKgMgHaD-?w=289&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00019.jpg,https://thfvnext.bing.com/th/id/OIP.LRWTpbz_sFC5E2998RVO1wHaHa?w=148&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00020.jpg,https://thfvnext.bing.com/th/id/OIP.mDH0cUc7bKCWLLWSUjE54wHaEK?w=264&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00021.jpg,https://thfvnext.bing.com/th/id/OIP.0wvsn3GtKgJyabT_6cgDvQHaEO?w=259&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00022.jpg,https://thfvnext.bing.com/th/id/OIP.A9tj-5-P_s420ju7ZmE5rgHaGg?w=179&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00023.jpg,https://thfvnext.bing.com/th/id/OIP.bT5Z5wBagOf1Q6lfbxZR2QHaE8?w=237&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00024.jpg,https://thfvnext.bing.com/th/id/OIP.qnSAsnXWKNRnFbha7lpF2gHaEU?w=304&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
00025.jpg,https://thfvnext.bing.com/th/id/OIP.iD2PaGW7R4bvix_FJulQwgHaE8?w=267&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Dokra Art West Bengal
