filename,url,query
00000.jpg,https://tse1.mm.bing.net/th/id/OIP.5nbQoWhtq591Aiund-8rNQHaFT?w=198&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00001.jpg,https://tse2.mm.bing.net/th/id/OIP.NIVASXcrifpw690C0NF3NgHaGU?w=196&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00002.jpg,https://tse4.mm.bing.net/th/id/OIP.sDu1bWxPzAU0lgKmWWO-KwHaFG?w=242&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00003.jpg,https://tse4.mm.bing.net/th/id/OIP.bgGsP_F4GqDsywoRAvrSXgHaE2?w=254&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00004.jpg,https://tse1.mm.bing.net/th/id/OIP.6Rjz7rUdrVRKHJwndYY-igHaFx?w=196&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00005.jpg,https://tse2.mm.bing.net/th/id/OIP.UZdWuwJ1GKD5ieTbwSX50AHaGe?w=202&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00006.jpg,https://tse4.mm.bing.net/th/id/OIP.PTLjrNRTapeWGmOx5Z_U9AHaFc?w=208&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00007.jpg,https://tse2.mm.bing.net/th/id/OIP.4w2VKjQJX1rShxeBkd5P8AHaD1?w=308&h=179&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00008.jpg,https://tse2.mm.bing.net/th/id/OIP.dh5wbHaZUGyn2vvzCux6SgHaD0?w=388&h=179&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00009.jpg,https://tse1.mm.bing.net/th/id/OIP.8jZZzaiAiqGJ2oIv4l9QZwHaE7?w=202&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00010.jpg,https://tse3.mm.bing.net/th/id/OIP.ROzNJ0IKwKGNyjAKHoUlMAHaHZ?w=164&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00011.jpg,https://tse1.mm.bing.net/th/id/OIP.xLWnd7jdx1hF-C5-ExpV1gE6DG?w=314&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00012.jpg,https://tse4.mm.bing.net/th/id/OIP.yXzEx09DMUu5bUwbHvF1VQHaFM?w=233&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00013.jpg,https://tse1.mm.bing.net/th/id/OIP.7C2BGlPBoRFL3bQI6xejbQHaFR?w=265&h=188&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00014.jpg,https://tse4.mm.bing.net/th/id/OIP.lm3sO-V5AJy2KQWXL5Qz_gHaHa?w=188&h=188&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00015.jpg,https://tse2.mm.bing.net/th/id/OIP.y8mj2S3n1I01fM5v8Or37wHaHO?w=192&h=188&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00016.jpg,https://tse3.mm.bing.net/th/id/OIP.4rcUPiFq6b3AzZwHGD08qAHaFC?w=284&h=193&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00017.jpg,https://tse2.mm.bing.net/th/id/OIP.D_Xx5okUn0NxCpnEbJO1KwHaHM?w=198&h=193&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00018.jpg,https://tse3.mm.bing.net/th/id/OIP.TzoEtm1l96-OPOgakRC5NgHaF1?w=246&h=193&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00019.jpg,https://tse2.mm.bing.net/th/id/OIP.X5OppwKYmOsECvkjqxiGMwHaFj?w=228&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00020.jpg,https://tse1.mm.bing.net/th/id/OIP.tEw10-7sKiYyYhjrKfcAIAHaFa?w=235&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00021.jpg,https://tse4.mm.bing.net/th/id/OIP.V7s-fLqOWZnX_2ynQqZqCAHaFe?w=232&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00022.jpg,https://tse1.mm.bing.net/th/id/OIP.o9mbVSkTV1zjUjtX1OIcggHaHh?w=155&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00023.jpg,https://tse3.mm.bing.net/th/id/OIP.bVBzy11Foc4g-KB6Rxn5KAHaEK?w=282&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00024.jpg,https://tse4.mm.bing.net/th/id/OIP.KGs_vf_T5KYFfWAv8pBxlQHaED?w=292&h=180&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
00025.jpg,https://tse4.mm.bing.net/th/id/OIP.o0boHpnreCokC-waXtdkiwHaFu?w=252&h=194&c=7&r=0&o=5&pid=1.7,Warli Painting Maharashtra
