filename,url,query
00000.jpg,https://thf.bing.com/th/id/OIP.WLqW8LitOot7z6pCSSOhDwHaEt?w=178&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00001.jpg,https://thf.bing.com/th/id/OIP.QhfHgpJ-wo490vYaihoLCgHaGi?w=160&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00002.jpg,https://thf.bing.com/th/id/OIP.6HkZCIH-BaNOlqDX_qVCYQHaE7?w=211&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00003.jpg,https://thf.bing.com/th/id/OIP.6IPlucHWzbCNdgLLitw_ZQHaDt?w=251&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00004.jpg,https://thf.bing.com/th/id/OIP.1w9o0t08gL1v_jEKhojTHwHaFc?w=168&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00005.jpg,https://thf.bing.com/th/id/OIP.CV8haGi7e4ua6oKp90XWsgHaL4?w=115&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00006.jpg,https://thf.bing.com/th/id/OIP.6bgU-ORHGpiWxOw47Ne4AQHaFj?w=202&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00007.jpg,https://thf.bing.com/th/id/OIP.ck11W28AjTzETaqwBCgPBwHaE7?w=228&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00008.jpg,https://thf.bing.com/th/id/OIP.vpYhwUhOUc-0LpmEu68dpQHaJ4?w=157&h=209&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00009.jpg,https://thf.bing.com/th/id/OIP.djq8Aqe8oS_j0W_qxhz3agHaL4?w=130&h=209&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00010.jpg,https://thf.bing.com/th/id/OIP.U9SkbDkwMarpr_aebYdH2gHaLP?w=138&h=209&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00011.jpg,https://thf.bing.com/th/id/OIP.8iK0ErBB2dY5O_whB7f-HgHaFX?w=289&h=209&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00012.jpg,https://thf.bing.com/th/id/OIP.Lyjrjs110nGhKr0em8TV4wHaF-?w=258&h=209&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00013.jpg,https://thf.bing.com/th/id/OIP.Y697JEkgh01XVdhDPWZHJgHaFj?w=152&h=203&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00014.jpg,https://thf.bing.com/th/id/OIP.bk1HjRaAJ6gsARlnp1gCigHaJ4?w=152&h=203&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00015.jpg,https://thf.bing.com/th/id/OIP.DAp7Ycarvu_u0PWfX-JhLwHaFe?w=287&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00016.jpg,https://thf.bing.com/th/id/OIP.RbjH8UM2CLpUG17YJB5r4wHaFc?w=288&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00017.jpg,https://thf.bing.com/th/id/OIP.fO1xou5aDX56fk9fJzWBFwHaFj?w=227&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00018.jpg,https://thf.bing.com/th/id/OIP.xS2Tqwg1uBvaKgPYWZXj_wHaIA?w=166&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00019.jpg,https://thf.bing.com/th/id/OIP.hqgSSnfsdriyBfEkaVo0wAHaF5?w=225&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00020.jpg,https://thf.bing.com/th/id/OIP.KquT3vii3GMMpdBsZvrv_AHaJ4?w=134&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00021.jpg,https://thf.bing.com/th/id/OIP.RNA718eltJAUJmlK-ws7OwHaL5?w=115&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00022.jpg,https://thf.bing.com/th/id/OIP.XIOccTFb0cvk_8CKZ4cc9AHaFc?w=243&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00023.jpg,https://thf.bing.com/th/id/OIP.tS5WmZp-d0ItsyrncogNgwHaIA?w=165&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00024.jpg,https://thf.bing.com/th/id/OIP.UUW7OiMvbhaw7tpq70Nx-gHaEY?w=302&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00025.jpg,https://thf.bing.com/th/id/OIP.h3Uz9NkmULdcCONYi81uegEzDL?w=270&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00026.jpg,https://thf.bing.com/th/id/OIP.IniYHlOzasW_UbGetOCEhgHaCy?w=327&h=132&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00027.jpg,https://thf.bing.com/th/id/OIP.ZZZob0ef9Pg4-JxC6Vu0iQHaFc?w=228&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
00028.jpg,https://thf.bing.com/th/id/OIP.AF0rY306KYyC37wcFzHePgHaFj?w=224&h=180&c=7&r=0&o=5&cb=thfc1&pid=1.7,Kalighat Painting West Bengal
