epoch,train_loss,train_acc,train_macro_f1,val_acc,val_macro_f1,val_kappa,time_s
0,0.29069362983177854,0.9312260348048372,0.9309507695520108,0.9685839685839686,0.9592949352635295,0.9674666498679588,200.7266845703125
1,0.04915097527756537,0.9897748500639072,0.9897620951861228,0.5876645876645876,0.573105035438725,0.5729897983594021,195.55351090431213
2,0.03685855623422507,0.9909055156818405,0.9909031159180604,0.613998613998614,0.6099682412337786,0.6002548087483784,217.57079792022705
3,0.032423658210069595,0.9918395438010028,0.9917831636492693,0.3730653730653731,0.38788692348551873,0.35074805761650085,184.7118616104126
4,0.02113311033719366,0.9948382656572609,0.9948217915716538,0.41464541464541466,0.4052258088079992,0.3941622855393223,178.34390544891357
5,0.016346462051905458,0.9955264969029594,0.9955490582817511,0.030492030492030493,0.027680382626175094,0.018307677719126225,181.1793613433838
6,0.01907700232856866,0.9949857437813391,0.9950037655733556,0.10002310002310003,0.0737070405080204,0.0682112260604536,179.32722997665405
7,0.022219756541996257,0.9942483531609478,0.9942397470399554,0.02795102795102795,0.004809260746538873,-0.006698564593301537,194.93927383422852
8,0.007027068743540806,0.9981811031363681,0.9981839547537009,0.7971817971817972,0.8208110061484041,0.7899636095011513,214.75546979904175
9,0.012898998280182487,0.9968538000196637,0.9968761123349275,0.9325479325479326,0.9271050327488999,0.9301468064937429,227.3635287284851
10,0.0028482792827648692,0.9993117687543015,0.9993126728212098,0.9681219681219682,0.9577735257431751,0.9669884754578593,186.72625708580017
11,0.005221472199522647,0.9985252187592174,0.9985326378861651,0.623007623007623,0.6255814741095026,0.609724472613068,191.84733271598816
12,0.004654840843642384,0.9986235375086029,0.998621909172569,0.4285054285054285,0.4157024460585071,0.40820314151227244,198.69193935394287
13,0.0018099964739567956,0.9995575656277652,0.9995504972951909,0.9803649803649803,0.97465997887132,0.9796661808742573,190.55855536460876
14,0.0009109544183007505,0.9996558843771507,0.9996568436421117,0.9794409794409794,0.9737831557260683,0.9787092952683399,178.97690391540527
15,0.0014728619746348392,0.999410087503687,0.999420069646204,0.753060753060753,0.7569762344649102,0.7442703292527779,182.75599455833435
16,0.0021752782836673584,0.9995084062530725,0.9995082686284505,0.6835296835296836,0.6846718566083247,0.6722564652717784,207.36598563194275
17,0.0014873869219839166,0.9996558843771507,0.9996534178493177,0.9794409794409794,0.9737746247509854,0.9787092952683399,185.1434462070465
18,0.0006748998341706438,0.9997542031265362,0.9997544049078397,0.9805959805959806,0.9721464457038517,0.9799052457036794,180.90666246414185
19,0.00029761291797793254,0.9999508406253073,0.9999516901870692,0.9801339801339801,0.9717485529104108,0.9794267991728147,178.34993195533752
20,9.315088710771181e-05,1.0,1.0,0.9796719796719797,0.9713162049673758,0.9789483526419499,187.87915062904358
21,0.00019471853302708132,0.9999508406253073,0.9999522786924362,0.9808269808269808,0.9723851406609907,0.9801444689691119,200.52618217468262
22,7.61785118996004e-05,1.0,1.0,0.9815199815199815,0.9730412114589517,0.9808621387654091,208.17263555526733
23,9.966317485414725e-05,1.0,1.0,0.9808269808269808,0.9723832827596758,0.9801444689691119,205.09471678733826
24,9.08235029417014e-05,1.0,1.0,0.9812889812889813,0.9728078470938649,0.9806229154999766,203.90839910507202
