epoch,train_loss,train_acc,train_macro_f1,val_acc,val_macro_f1,val_kappa,time_s
0,0.289724166446465,0.9319634254252286,0.9316574873136093,0.6814506814506814,0.6770563116528561,0.6705398178206123,171.77784061431885
1,0.05198855586452468,0.9890374594435158,0.9890162296178645,0.07184107184107184,0.020299454705019315,0.03875598086124399,165.94887614250183
2,0.02634801553509567,0.9947891062825681,0.9947998954388165,0.07184107184107184,0.05768965131080865,0.03889078415127434,526.1673846244812
3,0.03555655560262923,0.9917903844263101,0.9917173827469766,0.367983367983368,0.38309990743927985,0.34564829918691,575.6606121063232
4,0.026025899748886062,0.9932651656670927,0.9932497664976598,0.4673134673134673,0.5165165888067755,0.44853161984197554,550.1793947219849
5,0.014138435286692338,0.9963130468980435,0.9963079861480442,0.07830907830907831,0.038440845549925176,0.045461983322686805,236.19330835342407
6,0.020473873375991138,0.9951332219054173,0.9951522980579439,0.1496881496881497,0.1472895444903761,0.11941229862524305,175.14771795272827
7,0.014116896044041188,0.9964605250221217,0.9964369078750875,0.37791637791637794,0.3855601822624682,0.3558018627708418,291.56261348724365
8,0.009882397943838212,0.9970995968931275,0.9970841044067905,0.9669669669669669,0.9533312105822344,0.9657924057280716,144.75536680221558
9,0.00965284986081738,0.9974437125159767,0.9974504314847242,0.9025179025179025,0.8974079368406002,0.8990532878474744,145.95584845542908
10,0.0038940399829772796,0.9987710156326811,0.9987638347164606,0.9445599445599445,0.9397588104844901,0.9425859689405212,170.15575623512268
11,0.001846660636204336,0.999606725002458,0.9996103328508613,0.9563409563409564,0.9475946779391141,0.9547871551204072,392.3010308742523
12,0.004132155391292276,0.9991151312555304,0.9991235440735245,0.9124509124509125,0.8978867984514696,0.909344977818489,460.4518632888794
13,0.0033021398654146084,0.9988201750073739,0.9988066650385509,0.36012936012936014,0.35718209070185325,0.33810967537135306,30878.742423295975
14,0.002216439196289335,0.9993117687543015,0.9993140411958895,0.9782859782859783,0.971190151952306,0.9775133634698007,184.32300186157227
15,0.0009472562972479647,0.999803362501229,0.9998103802919157,0.978978978978979,0.9705732853312096,0.9782306828456527,200.09565329551697
16,0.0005255788932140747,0.9999016812506145,0.9998985237242468,0.9803649803649803,0.9704493262550105,0.9796661808742573,198.706294298172
17,0.00035620651811173876,0.9999508406253073,0.9999527060920087,0.9794409794409794,0.9695586005328312,0.9787092952683399,191.88302302360535
18,0.0002550213209529406,0.9999016812506145,0.9999024950805318,0.9805959805959806,0.9706824750648582,0.9799054022757365,209.91728615760803
19,0.00023773582806567884,0.9999016812506145,0.9999004123045203,0.9766689766689767,0.9703509014546223,0.975838261929136,226.6894176006317
20,8.265329434611628e-05,1.0,1.0,0.9799029799029799,0.9714982767167322,0.9791875759073823,177.5383162498474
21,0.00019901886256426543,0.9999508406253073,0.9999495321407866,0.9805959805959806,0.9722105191816385,0.9799052457036794,174.34392547607422
22,0.00010453868527527322,0.9999508406253073,0.9999515238120831,0.9803649803649803,0.971942288085576,0.9796660224382471,175.08906865119934
23,0.00012387370977234264,0.9999508406253073,0.9999507085778551,0.9805959805959806,0.9706871227883399,0.9799054022757365,211.96781849861145
24,7.002842024424656e-05,1.0,1.0,0.981057981057981,0.9711505794889347,0.9803838450786952,205.881413936615
