filename,url,query
00000.jpg,https://thfvnext.bing.com/th/id/OIP.QvRKCxlnlH6JxsIgtjk93QAAAA?w=129&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00001.jpg,https://thfvnext.bing.com/th/id/OIP.7kGPDvKnSp8RqhQkX_v2cgHaEu?w=266&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00002.jpg,https://thfvnext.bing.com/th/id/OIP.Mo-U0TFwsHapUc9xvom2-gHaNA?w=115&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00003.jpg,https://thfvnext.bing.com/th/id/OIP.RFeFsJ9hZQtvkudBWeCRVQAAAA?w=134&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00004.jpg,https://thfvnext.bing.com/th/id/OIP.EaCXvYDfDFWp3eztvM8Y4gAAAA?w=134&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00005.jpg,https://thfvnext.bing.com/th/id/OIP.BbRrAu2PHnlUrAkkUavc4AHaHa?w=212&h=212&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00006.jpg,https://thfvnext.bing.com/th/id/OIP.pLE9ZJvXaZbK4QzAdZH-ggHaI5?w=177&h=212&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00007.jpg,https://thfvnext.bing.com/th/id/OIP.wpiRbKynv_T-apzIZmEJyQHaHa?w=212&h=212&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00008.jpg,https://thfvnext.bing.com/th/id/OIP.qNW8kSj7r0w4Ks7acQAm7gHaJ4?w=159&h=212&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00009.jpg,https://thfvnext.bing.com/th/id/OIP.Ln1cOb64v2WywR8pFECbzgHaHa?w=212&h=212&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00010.jpg,https://thfvnext.bing.com/th/id/OIP.pZLGb6V4N0hSLfKi_i3w9AHaGA?w=204&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00011.jpg,https://thfvnext.bing.com/th/id/OIP.FcCeQ9z4nibkkDo9s5DVtQHaDt?w=321&h=174&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00012.jpg,https://thfvnext.bing.com/th/id/OIP.79Vtm8R6MToaDHSAdaujOgHaGB?w=204&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00013.jpg,https://thfvnext.bing.com/th/id/OIP.EhzKSAryfgYwYhYplsapnAHaKT?w=119&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00014.jpg,https://thfvnext.bing.com/th/id/OIP.yJQnl3p_CsuX0yS4OL2LbgHaJ4?w=124&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00015.jpg,https://thfvnext.bing.com/th/id/OIP.HBay4BsD2gq8iW7-SJwKHwAAAA?w=179&h=212&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00016.jpg,https://thfvnext.bing.com/th/id/OIP.kvOy_hNbddyWorBLKkb4lQHaGq?w=235&h=212&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00017.jpg,https://thfvnext.bing.com/th/id/OIP.nDAJDlPcKDU0RUfKHKf46QHaHS?w=163&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00018.jpg,https://thfvnext.bing.com/th/id/OIP.AJNTc1xUhfKMo70iMG88QwAAAA?w=121&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00019.jpg,https://thfvnext.bing.com/th/id/OIP._Ek6JKudZZ7ZpNRh9UNLHgHaFj?w=236&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00020.jpg,https://thfvnext.bing.com/th/id/OIP.370FClzuw_lR0ZCblGsWAwAAAA?w=271&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00021.jpg,https://thfvnext.bing.com/th/id/OIP.2z-kjtoItbxWDJL7p9Lv5gHaD4?w=340&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00022.jpg,https://thfvnext.bing.com/th/id/OIP.Ra7GtkCPZxWTWQEWmuz4xAHaJ4?w=133&h=180&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00023.jpg,https://thfvnext.bing.com/th/id/OIP.TnOiUm0a4pqKjOZ7xt5aYwAAAA?w=147&h=190&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00024.jpg,https://thfvnext.bing.com/th/id/OIP.CvnvZsOY2YVdDfWbP3yNigHaJs?w=145&h=190&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00025.jpg,https://thfvnext.bing.com/th/id/OIP.wCBdAfiqw62ACPh_OtTYeQAAAA?w=253&h=190&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00026.jpg,https://thfvnext.bing.com/th/id/OIP.qVT772cJLXb1JInYKGIrygHaFA?w=282&h=190&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00027.jpg,https://thfvnext.bing.com/th/id/OIP.QZRGpj3y9pCgDzQuwz9E4QAAAA?w=145&h=190&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00028.jpg,https://thfvnext.bing.com/th/id/OIP.4gb_JzFAhwGylIFISmR8QwHaJ0?w=145&h=192&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00029.jpg,https://thfvnext.bing.com/th/id/OIP.FNkboLLliPOUPIrl4QF5qAAAAA?w=144&h=192&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00030.jpg,https://thfvnext.bing.com/th/id/OIP.0Nv0rxuupYV6UFwv0yB4agHaHa?w=192&h=192&c=7&r=0&o=5&cb=thfvnext&pid=1.7,Meenakari Painting Rajasthan
00031.jpg,https://tse3.mm.bing.net/th/id/OIP.F9jYM0Qrm3Nc0iV9bQxmwgHaJ0?w=89&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00032.jpg,https://tse1.mm.bing.net/th/id/OIP.zcWLM5ObTW9AvRaCZITcPwHaJ0?w=124&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00033.jpg,https://tse4.mm.bing.net/th/id/OIP.Ioa12_hi8a_LVd847LcSPwHaJ0?w=124&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00034.jpg,https://tse4.mm.bing.net/th/id/OIP.Y4-GzFwqNnT4uAYHPPSJ-QAAAA?w=124&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00035.jpg,https://tse4.mm.bing.net/th/id/OIP.AmWeVJJok9XYI-CitVdYsgAAAA?w=290&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00036.jpg,https://tse4.mm.bing.net/th/id/OIP.3pirzr0giSKNh6lsQebndAHaJ0?w=123&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00037.jpg,https://tse4.mm.bing.net/th/id/OIP.AbpNp4r2MgdqS_7n_9pyxgAAAA?w=120&h=172&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00038.jpg,https://tse2.mm.bing.net/th/id/OIP.r2aWSERSUi-NF4kZuJYKDAHaIl?w=144&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00039.jpg,https://tse3.mm.bing.net/th/id/OIP.HioSspLHzYLvx35OmLMqhgHaKt?w=115&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00040.jpg,https://tse4.mm.bing.net/th/id/OIP.hMAcYYsM7ChMnL7XVxMnNAHaEl?w=269&h=180&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00041.jpg,https://tse3.mm.bing.net/th/id/OIP.vEH3IL-_EZUdwk9f7k5t0wHaJE?w=160&h=196&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00042.jpg,https://tse4.mm.bing.net/th/id/OIP.WJav1OtGngdFkGMrp-zxAQHaFj?w=261&h=196&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00043.jpg,https://tse2.mm.bing.net/th/id/OIP.VuEcSldUcHaq5e5jduXDnAHaHa?w=196&h=196&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00044.jpg,https://tse1.mm.bing.net/th/id/OIP.y8k1a0cNfDoMn5zroRqY-gHaI-?w=162&h=196&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
00045.jpg,https://tse4.mm.bing.net/th/id/OIP.TMfSz9W2Cr2ouvwrrbLaDAHaHd?w=193&h=196&c=7&r=0&o=5&pid=1.7,Meenakari Painting Rajasthan
